x : f(x) : interpolation : error
0.832802 : 0.578319 : 0.578284 : 3.46764e-05
0.833802 : 0.579505 : 0.579477 : 2.79135e-05
0.834802 : 0.580692 : 0.580671 : 2.10295e-05
0.835802 : 0.58188 : 0.581866 : 1.40271e-05
0.836802 : 0.583069 : 0.583062 : 6.90856e-06
0.837802 : 0.584258 : 0.584259 : -3.23538e-07
0.838802 : 0.585448 : 0.585456 : -7.66676e-06
0.839802 : 0.586639 : 0.586654 : -1.51186e-05
0.840802 : 0.58783 : 0.587853 : -2.26767e-05
0.841802 : 0.589022 : 0.589053 : -3.03385e-05
0.842802 : 0.590215 : 0.590253 : -3.81015e-05
0.843802 : 0.591409 : 0.591454 : -4.59632e-05
0.844802 : 0.592603 : 0.592657 : -5.39212e-05
0.845802 : 0.593797 : 0.593859 : -6.1973e-05
0.846802 : 0.594993 : 0.595063 : -7.01161e-05
0.847802 : 0.596189 : 0.596267 : -7.8348e-05
0.848802 : 0.597386 : 0.597472 : -8.66663e-05
0.849802 : 0.598583 : 0.598678 : -9.50683e-05
0.850802 : 0.599781 : 0.599885 : -0.000103552
0.851802 : 0.60098 : 0.601092 : -0.000112114
0.852802 : 0.60218 : 0.602301 : -0.000120752
0.853802 : 0.60338 : 0.603509 : -0.000129465
0.854802 : 0.604581 : 0.604719 : -0.000138248
0.855802 : 0.605782 : 0.605929 : -0.000147101
0.856802 : 0.606985 : 0.607141 : -0.00015602
0.857802 : 0.608187 : 0.608352 : -0.000165002
0.858802 : 0.609391 : 0.609565 : -0.000174046
0.859802 : 0.610595 : 0.610778 : -0.000183149
0.860802 : 0.6118 : 0.611992 : -0.000192308
0.861802 : 0.613005 : 0.613207 : -0.00020152
0.862802 : 0.614212 : 0.614422 : -0.000210784
0.863802 : 0.615418 : 0.615639 : -0.000220097
0.864802 : 0.616626 : 0.616855 : -0.000229455
0.865802 : 0.617834 : 0.618073 : -0.000238857
0.866802 : 0.619043 : 0.619291 : -0.000248301
0.867802 : 0.620252 : 0.62051 : -0.000257782
0.868802 : 0.621462 : 0.62173 : -0.0002673
0.869802 : 0.622673 : 0.62295 : -0.000276851
0.870802 : 0.623884 : 0.624171 : -0.000286434
0.871802 : 0.625096 : 0.625392 : -0.000296044
0.872802 : 0.626309 : 0.626615 : -0.00030568
0.873802 : 0.627522 : 0.627838 : -0.00031534
0.874802 : 0.628736 : 0.629061 : -0.00032502
0.875802 : 0.629951 : 0.630286 : -0.000334719
0.876802 : 0.631166 : 0.631511 : -0.000344433
0.877802 : 0.632382 : 0.632736 : -0.00035416
0.878802 : 0.633599 : 0.633962 : -0.000363898
0.879802 : 0.634816 : 0.635189 : -0.000373643
0.880802 : 0.636034 : 0.636417 : -0.000383394
0.881802 : 0.637252 : 0.637645 : -0.000393148
0.882802 : 0.638471 : 0.638874 : -0.000402902
0.883802 : 0.639691 : 0.640103 : -0.000412653
0.884802 : 0.640911 : 0.641333 : -0.0004224
0.885802 : 0.642132 : 0.642564 : -0.000432139
0.886802 : 0.643354 : 0.643795 : -0.000441868
0.887802 : 0.644576 : 0.645027 : -0.000451584
0.888802 : 0.645799 : 0.64626 : -0.000461285
0.889802 : 0.647022 : 0.647493 : -0.000470968
0.890802 : 0.648246 : 0.648727 : -0.000480631
0.891802 : 0.649471 : 0.649961 : -0.000490271
0.892802 : 0.650696 : 0.651196 : -0.000499885
0.893802 : 0.651922 : 0.652432 : -0.000509471
0.894802 : 0.653149 : 0.653668 : -0.000519026
0.895802 : 0.654376 : 0.654904 : -0.000528547
0.896802 : 0.655604 : 0.656142 : -0.000538033
0.897802 : 0.656832 : 0.657379 : -0.00054748
0.898802 : 0.658061 : 0.658618 : -0.000556885
0.899802 : 0.659291 : 0.659857 : -0.000566247
0.900802 : 0.660521 : 0.661096 : -0.000575563
0.901802 : 0.661752 : 0.662337 : -0.000584829
0.902802 : 0.662983 : 0.663577 : -0.000594044
0.903802 : 0.664215 : 0.664818 : -0.000603204
0.904802 : 0.665448 : 0.66606 : -0.000612307
0.905802 : 0.666681 : 0.667302 : -0.000621351
0.906802 : 0.667915 : 0.668545 : -0.000630333
0.907802 : 0.66915 : 0.669789 : -0.00063925
0.908802 : 0.670385 : 0.671033 : -0.000648099
0.909802 : 0.67162 : 0.672277 : -0.000656879
0.910802 : 0.672857 : 0.673522 : -0.000665585
0.911802 : 0.674093 : 0.674768 : -0.000674216
0.912802 : 0.675331 : 0.676014 : -0.00068277
0.913802 : 0.676569 : 0.67726 : -0.000691242
0.914802 : 0.677808 : 0.678507 : -0.000699632
0.915802 : 0.679047 : 0.679755 : -0.000707935
0.916802 : 0.680287 : 0.681003 : -0.00071615
0.917802 : 0.681527 : 0.682251 : -0.000724274
0.918802 : 0.682768 : 0.6835 : -0.000732304
0.919802 : 0.68401 : 0.68475 : -0.000740237
0.920802 : 0.685252 : 0.686 : -0.000748071
0.921802 : 0.686495 : 0.687251 : -0.000755803
0.922802 : 0.687738 : 0.688502 : -0.000763431
0.923802 : 0.688982 : 0.689753 : -0.000770952
0.924802 : 0.690227 : 0.691005 : -0.000778362
0.925802 : 0.691472 : 0.692257 : -0.000785661
0.926802 : 0.692717 : 0.69351 : -0.000792844
0.927802 : 0.693964 : 0.694764 : -0.000799909
0.928802 : 0.695211 : 0.696017 : -0.000806854
0.929802 : 0.696458 : 0.697272 : -0.000813675
0.930802 : 0.697706 : 0.698526 : -0.000820371
0.931802 : 0.698955 : 0.699782 : -0.000826938
0.932802 : 0.700204 : 0.701037 : -0.000833373
0.933802 : 0.701453 : 0.702293 : -0.000839675
0.934802 : 0.702704 : 0.70355 : -0.000845841
0.935802 : 0.703955 : 0.704806 : -0.000851867
0.936802 : 0.705206 : 0.706064 : -0.00085775
0.937802 : 0.706458 : 0.707322 : -0.00086349
0.938802 : 0.707711 : 0.70858 : -0.000869082
0.939802 : 0.708964 : 0.709838 : -0.000874523
0.940802 : 0.710217 : 0.711097 : -0.000879812
0.941802 : 0.711472 : 0.712357 : -0.000884946
0.942802 : 0.712727 : 0.715812 : -0.00308576
0.943802 : 0.713982 : 0.717065 : -0.00308324
0.944802 : 0.715238 : 0.718318 : -0.00308017
0.945802 : 0.716494 : 0.719571 : -0.00307654
0.946802 : 0.717751 : 0.720824 : -0.00307236
0.947802 : 0.719009 : 0.722077 : -0.00306761
0.948802 : 0.720267 : 0.723329 : -0.00306232
0.949802 : 0.721526 : 0.724582 : -0.00305646
0.950802 : 0.722785 : 0.725835 : -0.00305006
0.951802 : 0.724045 : 0.727088 : -0.0030431
0.952802 : 0.725305 : 0.728341 : -0.0030356
0.953802 : 0.726566 : 0.729594 : -0.00302754
0.954802 : 0.727828 : 0.730847 : -0.00301894
0.955802 : 0.72909 : 0.7321 : -0.00300978
0.956802 : 0.730352 : 0.733352 : -0.00300009
0.957802 : 0.731615 : 0.734605 : -0.00298984
0.958802 : 0.732879 : 0.735858 : -0.00297906
0.959802 : 0.734143 : 0.737111 : -0.00296773
0.960802 : 0.735408 : 0.738364 : -0.00295585
0.961802 : 0.736673 : 0.739617 : -0.00294344
0.962802 : 0.737939 : 0.74087 : -0.00293049
0.963802 : 0.739206 : 0.742123 : -0.002917
0.964802 : 0.740472 : 0.743375 : -0.00290297
0.965802 : 0.74174 : 0.744628 : -0.00288841
0.966802 : 0.743008 : 0.745881 : -0.00287331
0.967802 : 0.744276 : 0.747134 : -0.00285767
0.968802 : 0.745545 : 0.748387 : -0.0028415
0.969802 : 0.746815 : 0.74964 : -0.0028248
0.970802 : 0.748085 : 0.750893 : -0.00280757
0.971802 : 0.749356 : 0.752145 : -0.00278981
0.972802 : 0.750627 : 0.753398 : -0.00277152
0.973802 : 0.751898 : 0.754651 : -0.0027527
0.974802 : 0.753171 : 0.755904 : -0.00273336
0.975802 : 0.754443 : 0.757157 : -0.00271349
0.976802 : 0.755717 : 0.75841 : -0.00269309
0.977802 : 0.75699 : 0.759663 : -0.00267217
0.978802 : 0.758265 : 0.760916 : -0.00265073
0.979802 : 0.75954 : 0.762168 : -0.00262876
0.980802 : 0.760815 : 0.763421 : -0.00260628
0.981802 : 0.762091 : 0.764674 : -0.00258328
0.982802 : 0.763367 : 0.765927 : -0.00255975
0.983802 : 0.764644 : 0.76718 : -0.00253571
0.984802 : 0.765922 : 0.768433 : -0.00251116
0.985802 : 0.7672 : 0.769686 : -0.00248609
0.986802 : 0.768478 : 0.770938 : -0.0024605
0.987802 : 0.769757 : 0.772191 : -0.0024344
0.988802 : 0.771036 : 0.773444 : -0.00240779
0.989802 : 0.772316 : 0.774697 : -0.00238066
0.990802 : 0.773597 : 0.77595 : -0.00235303
0.991802 : 0.774878 : 0.777203 : -0.00232489
0.992802 : 0.776159 : 0.778456 : -0.00229624
0.993802 : 0.777441 : 0.779709 : -0.00226708
0.994802 : 0.778724 : 0.780961 : -0.00223741
0.995802 : 0.780007 : 0.782214 : -0.00220724
0.996802 : 0.781291 : 0.783467 : -0.00217657
0.997802 : 0.782575 : 0.78472 : -0.00214539
0.998802 : 0.783859 : 0.785973 : -0.00211371
0.999802 : 0.785144 : 0.787226 : -0.00208153
1.0008 : 0.78643 : 0.788479 : -0.00204885
1.0018 : 0.787716 : 0.789732 : -0.00201567
1.0028 : 0.789002 : 0.790984 : -0.00198199
1.0038 : 0.790289 : 0.792237 : -0.00194782
1.0048 : 0.791577 : 0.79349 : -0.00191314
1.0058 : 0.792865 : 0.794743 : -0.00187798
1.0068 : 0.794154 : 0.795996 : -0.00184232
1.0078 : 0.795443 : 0.797249 : -0.00180616
1.0088 : 0.796732 : 0.798502 : -0.00176951
1.0098 : 0.798022 : 0.799754 : -0.00173238
1.0108 : 0.799313 : 0.801007 : -0.00169475
1.0118 : 0.800604 : 0.80226 : -0.00165663
1.0128 : 0.801895 : 0.803513 : -0.00161802
1.0138 : 0.803187 : 0.804766 : -0.00157893
1.0148 : 0.804479 : 0.806019 : -0.00153935
1.0158 : 0.805772 : 0.807272 : -0.00149929
1.0168 : 0.807066 : 0.808525 : -0.00145874
1.0178 : 0.80836 : 0.809777 : -0.0014177
1.0188 : 0.809654 : 0.81103 : -0.00137619
1.0198 : 0.810949 : 0.812283 : -0.00133419
1.0208 : 0.812244 : 0.813536 : -0.00129171
1.0218 : 0.81354 : 0.814789 : -0.00124876
1.0228 : 0.814836 : 0.816042 : -0.00120532
1.0238 : 0.816133 : 0.817295 : -0.00116141
1.0248 : 0.81743 : 0.818547 : -0.00111702
1.0258 : 0.818728 : 0.8198 : -0.00107215
1.0268 : 0.820026 : 0.821053 : -0.00102681
1.0278 : 0.821325 : 0.822306 : -0.000980994
1.0288 : 0.822624 : 0.823559 : -0.000934706
1.0298 : 0.823924 : 0.824812 : -0.000887946
1.0308 : 0.825224 : 0.826065 : -0.000840715
1.0318 : 0.826525 : 0.827318 : -0.000793014
1.0328 : 0.827826 : 0.82857 : -0.000744844
1.0338 : 0.829127 : 0.829823 : -0.000696205
1.0348 : 0.830429 : 0.831076 : -0.000647099
1.0358 : 0.831732 : 0.832329 : -0.000597527
1.0368 : 0.833034 : 0.833582 : -0.000547489
1.0378 : 0.834338 : 0.834835 : -0.000496987
1.0388 : 0.835642 : 0.836088 : -0.000446021
1.0398 : 0.836946 : 0.837341 : -0.000394592
1.0408 : 0.838251 : 0.838593 : -0.000342702
1.0418 : 0.839556 : 0.839846 : -0.000290351
1.0428 : 0.840862 : 0.841099 : -0.00023754
1.0438 : 0.842168 : 0.842352 : -0.00018427
1.0448 : 0.843474 : 0.843605 : -0.000130541
1.0458 : 0.844781 : 0.844858 : -7.63561e-05
1.0468 : 0.846089 : 0.846111 : -2.17146e-05
